Wall time,Step,Reward,Length
1702123582,782336,984.7402954,240
1702123587,784384,987.6190186,240
1702123593,786432,974.4701538,240
1702123598,788480,978.7069702,240
1702123603,790528,970.4337769,240
1702123608,792576,961.2404175,240
1702123613,794624,964.3659668,240
1702123618,796672,954.2454834,240
1702123623,798720,951.4768677,240
1702123628,800768,959.7509155,240
1702123633,802816,951.4481201,240
1702123638,804864,955.5805054,240
1702123644,806912,960.8865967,240
1702123649,808960,965.2735596,240
1702123654,811008,960.0164795,240
1702123659,813056,971.3111572,240
1702123664,815104,981.5100098,240
1702123669,817152,983.6193237,240
1702123674,819200,976.3947144,240
1702123679,821248,976.2577515,240
1702123684,823296,973.0778809,240
1702123690,825344,969.0079346,240
1702123695,827392,972.1218262,240
1702123700,829440,973.079834,240
1702123705,831488,964.8046875,240
1702123710,833536,965.7892456,240
1702123715,835584,965.7965698,240
1702123720,837632,964.663147,240
1702123725,839680,980.7372437,240
1702123730,841728,982.7335205,240
1702123735,843776,988.9975586,240
1702123741,845824,991.1573486,240
1702123746,847872,1008.315247,240
1702123751,849920,1009.313416,240
1702123756,851968,999.9915161,240
1702123761,854016,999.9804688,240
1702123766,856064,1000.905518,240
1702123771,858112,1002.79303,240
1702123776,860160,1002.964966,240
1702123782,862208,994.9092407,240
1702123787,864256,981.8353271,240
1702123792,866304,977.5114746,240
1702123797,868352,982.5250854,240
1702123802,870400,965.1270752,240
1702123807,872448,969.2762451,240
1702123812,874496,980.6650391,240
1702123817,876544,982.6729736,240
1702123822,878592,983.5949707,240
1702123828,880640,985.7438965,240
1702123833,882688,984.8682861,240
1702123838,884736,981.864502,240
1702123843,886784,983.9206543,240
1702123848,888832,985.6338501,240
1702123853,890880,995.001709,240
1702123858,892928,998.293335,240
1702123863,894976,1007.607605,240
1702123868,897024,1004.431885,240
1702123873,899072,1003.520203,240
1702123879,901120,1003.75293,240
1702123884,903168,995.6695557,240
1702123889,905216,1003.476257,240
1702123894,907264,1001.247803,240
1702123899,909312,998.1988525,240
1702123904,911360,1000.331543,240
1702123909,913408,997.2941895,240
1702123914,915456,1002.370483,240
1702123919,917504,1000.260681,240
1702123924,919552,995.1271973,240
1702123930,921600,990.0861206,240
1702123935,923648,988.7778931,240
1702123940,925696,991.7814331,240
1702123945,927744,999.8189087,240
1702123950,929792,994.8102417,240
1702123955,931840,1008.154297,240
1702123960,933888,1006.105835,240
1702123965,935936,1010.372498,240
1702123970,937984,1020.346252,240
1702123975,940032,1019.198303,240
1702123981,942080,1015.100098,240
1702123986,944128,1017.216736,240
1702123991,946176,1016.119263,240
1702123997,948224,1017.18689,240
1702124002,950272,1008.086487,240
1702124008,952320,1003.902466,240
1702124013,954368,1000.974365,240
1702124018,956416,999.9179077,240
1702124024,958464,990.8531494,240
1702124029,960512,980.7319946,240
1702124034,962560,981.9940186,240
1702124040,964608,983.0397339,240
1702124045,966656,985.8931885,240
1702124050,968704,982.8321533,240
1702124056,970752,979.8762817,240
1702124061,972800,981.8455811,240
1702124066,974848,972.8904419,240
1702124072,976896,972.9777832,240
1702124077,978944,979.1719971,240
1702124083,980992,994.3803711,240
1702124088,983040,999.2360229,240
1702124093,985088,1003.270996,240
1702124099,987136,996.3054199,240
1702124104,989184,983.2294312,240
1702124110,991232,979.28302,240
1702124115,993280,979.3622437,240
1702124121,995328,988.4962158,240
1702124126,997376,978.3251343,240
1702124132,999424,981.7756348,240
