Wall time,Step,Reward,Length
1702119337,400500,-102.9508896,222.2400055
1702119339,401500,-120.7104034,220.3000031
1702119343,403000,-123.838295,219.3300018
1702119346,404000,-118.2322311,219.3300018
1702119348,404500,-119.6570587,219.3300018
1702119349,405000,-120.5141449,219.3300018
1702119355,407000,-95.69300079,220.5299988
1702119357,408000,-105.7109833,220.0099945
1702119359,408500,-106.9164886,220.0099945
1702119362,409500,-99.06620026,221.5899963
1702119366,411000,-95.33922577,221.5899963
1702119369,412000,-94.03816986,221.5899963
1702119370,412500,-90.66598511,221.5899963
1702119371,413000,-98.53405762,220
1702119376,414500,-55.93107986,226.5599976
1702119380,416000,-14.87756157,231.5800018
1702119381,416500,3.252868176,232.5399933
1702119384,417500,-30.10122108,228.5800018
1702119387,418500,-32.03302765,228.5800018
1702119390,419500,-46.79709244,225.7599945
1702119397,422000,-25.97848129,226.0399933
1702119399,423000,-49.40104675,223.0500031
1702119401,423500,-31.30880737,224.9900055
1702119402,424000,-57.96743011,221.9700012
1702119404,424500,-69.73597717,220.3899994
1702119408,426000,-67.72903442,221.0099945
1702119416,429000,-70.10330963,219.8300018
1702119419,430000,-61.83094406,218.9600067
1702119420,430500,-101.2373505,215.2100067
1702119422,431000,-117.2951736,213.0399933
1702119423,431500,-134.3532562,211.3600006
1702119424,432000,-139.7734528,210.7899933
1702119430,434000,-171.1118927,206.3000031
1702119433,435000,-212.7078552,199.2799988
1702119434,435500,-212.9172211,197.7100067
1702119438,437000,-216.1907349,197.0800018
1702119440,437500,-191.9716339,199.9400024
1702119441,438000,-186.7618408,199.9400024
1702119443,438500,-183.5214691,199.9400024
1702119444,439000,-197.8430328,198.9299927
1702119447,440000,-189.0649261,200.9700012
1702119448,440500,-198.0995331,199.4199982
1702119450,441000,-231.7897491,194.75
1702119451,441500,-248.8802795,190.6799927
1702119454,442500,-282.6585388,181.7799988
1702119458,444000,-352.1718445,171.7200012
1702119461,445000,-388.4375916,165.7100067
1702119462,445500,-387.1620483,164.8200073
1702119465,446500,-397.2226257,162.9499969
1702119466,447000,-365.9179688,164.6199951
1702119471,448500,-352.5327759,165.1900024
1702119472,449000,-355.513031,164.7899933
1702119475,450000,-344.4823914,165.6300049
1702119476,450500,-357.1074829,166.2100067
1702119486,454000,-317.0183716,167.4900055
1702119487,454500,-328.9670715,166.1199951
1702119489,455000,-321.5983582,166.1199951
1702119490,455500,-324.0233765,164.9299927
1702119492,456000,-311.4284363,164.0200043
1702119493,456500,-321.2210693,163.1600037
