Wall time,Step,Value,Value
1702162297,543000,-909.2456055,55.54999924
1702162299,543500,-911.133606,56.25
1702162304,545500,-922.5707397,53.20999908
1702162308,546500,-930.1634521,51.08000183
1702162309,547000,-937.8911743,49.38000107
1702162320,550000,-950.4677124,46.06999969
1702162324,551000,-951.2633057,44.56000137
1702162328,552000,-954.2713013,43.90999985
1702162329,552500,-960.2212524,43.15000153
1702162331,553000,-964.0777588,42.40000153
1702162340,556000,-958.8345947,42.09999847
1702162344,557500,-951.0419312,43.22000122
1702162347,558500,-953.2258911,44.93000031
1702162351,560000,-959.3890991,45.88999939
1702162355,561500,-965.2349243,44.36000061
1702162357,562000,-966.0905151,44.27999878
1702162359,563000,-959.9768066,44.52999878
1702162361,563500,-956.9801025,45.29999924
1702162362,564000,-948.0092163,45.45999908
1702162363,564500,-946.9956665,45.45000076
1702162366,565500,-948.0184326,45.88999939
1702162368,566000,-944.1120605,45.86000061
1702162371,567000,-940.1853638,45.65999985
1702162372,567500,-944.105957,44.59999847
1702162373,568000,-945.0767822,44.38999939
1702162378,569500,-951.980896,44.02000046
1702162379,570000,-951.9642334,43.95999908
1702162382,571000,-950.7983398,44
1702162392,575000,-930.0213623,46.13999939
1702162394,575500,-927.1498413,47.25999832
1702162395,576000,-928.2130127,47.09999847
1702162396,576500,-926.3416748,47.65999985
1702162401,578000,-936.4082642,47.34999847
1702162402,578500,-938.4297485,47.04999924
1702162403,579000,-934.5664063,47.59000015
1702162407,580500,-932.5240479,47.47000122
1702162409,581000,-929.5588989,47.61999893
1702162410,581500,-919.6080933,48.29999924
1702162414,583000,-910.6928711,48.29999924
1702162431,589000,-934.5997314,44.18000031
1702162435,590500,-926.7679443,44.93000031
1702162437,591500,-933.7734375,44.90999985
1702162439,592000,-934.7944336,45.72999954
1702162441,593000,-927.7393799,46.61999893
1702162443,593500,-921.831665,47.45000076
1702162447,595000,-928.8720703,47.16999817
1702162451,596500,-921.9445801,47.93999863
1702162452,597000,-920.9213257,47.72999954
1702162454,597500,-923.9586792,48.16999817
1702162455,598000,-919.9039307,48.88999939
1702162456,598500,-924.7232056,48.40999985
1702162458,599000,-918.604248,48.20999908
1702162459,599500,-920.6260986,48.36999893
1702162460,600000,-922.4970703,48.34999847
1702162463,601000,-905.5371704,50.18000031
1702162466,602000,-911.6617432,50.36000061
1702162467,602500,-909.6999512,51.25999832
1702162470,603500,-913.7924805,50.72000122
1702162473,604500,-917.8287354,51.90000153
1702162475,605500,-921.9040527,52.08000183
1702162477,606000,-931.9649658,51.66999817
1702162478,606500,-936.8616943,51.40999985
1702162479,607000,-930.9232788,52.09999847
1702162481,607500,-933.1015015,52.40000153
1702162482,608000,-927.1047363,52.91999817
1702162488,610000,-918.4614258,53.91999817
1702162494,612500,-932.3522339,56.34000015
1702162496,613000,-929.1045532,55.97000122
1702162498,614000,-941.1611328,54.77000046
1702162500,614500,-946.0321045,54.02999878
1702162505,616500,-935.9360352,52.09000015
1702162507,617000,-934.9988403,51.54999924
1702162508,617500,-935.0259399,50.29000092
1702162511,618500,-937.085083,52.06999969
1702162515,620000,-923.0477295,52.68999863
1702162519,621500,-913.3327637,53.68000031
1702162521,622500,-906.3966675,55.04999924
1702162524,623500,-891.7993164,56.49000168
1702162525,624000,-885.8180542,56.95000076
1702162528,625000,-880.833252,56.54999924
1702162529,625500,-882.8648682,56.25999832
1702162533,627000,-889.8331909,57.27000046
1702162535,627500,-882.9539795,59.68000031
1702162536,628000,-888.921814,59.47999954
1702162539,629000,-894.6921997,59.56999969
1702162540,629500,-896.6391602,59.25999832
1702162542,630000,-899.7319946,57.88999939
1702162544,631000,-900.7616577,58.81999969
1702162546,631500,-899.8321533,60.11000061
1702162547,632000,-898.8008423,59.93000031
1702162548,632500,-895.8945313,59.83000183
1702162550,633000,-892.0445557,59.65000153
1702162551,633500,-886.9969482,58.84000015
1702162558,636000,-883.1595459,59.81000137
1702162560,636500,-891.0909424,58.97000122
1702162562,637500,-891.0802612,59.61999893
1702162568,639500,-907.7114258,59.77999878
1702162569,640000,-911.6575317,59.68999863
1702162572,641000,-914.6716309,59.97000122
1702162578,643000,-910.5095215,59.47999954
1702162580,644000,-913.6287842,58.68999863
1702162583,645000,-899.762085,60.40999985
1702162586,646000,-893.7268677,61.24000168
1702162587,646500,-892.621582,60.70999908
1702162588,647000,-889.6488647,61.79999924
1702162590,647500,-875.9894409,64.08999634
1702162592,648500,-865.9418945,64.80999756
1702162597,650000,-861.3886719,67.80000305
1702162598,650500,-855.4851074,69.11000061
1702162601,651500,-839.9667358,74.20999908
1702162602,652000,-837.9571533,74.08999634
1702162603,652500,-841.0601196,73.63999939
1702162606,653500,-818.9093628,78.88999939
1702162612,655500,-748.7424927,90.23000336
1702162615,656500,-716.4936523,98.58999634
1702162616,657000,-700.5412598,99.52999878
1702162619,658000,-655.3701172,106.3399963
1702162620,658500,-641.8526611,109.7799988
1702162624,660000,-616.3908081,117.4599991
1702162626,660500,-594.8693848,121.0999985
